time_ms,lat,lon,alt_m,speed_mps,sats,fix,ax,ay,az,gx,gy,gz,acc_nav_x,acc_nav_y,acc_nav_z,roll_deg,pitch_deg,yaw_deg
198078,55.590236,37.673259,216.399993,1.178078,13,1,0.008380,0.089783,9.412804,-6.641221,-7.145038,-104.213729,-8.661086,0.384502,-13.473631,2198.0648,-119.4802,-2923.9374
198178,55.590236,37.673259,216.399993,1.178078,13,1,0.452504,0.415394,6.331466,-24.167938,-2.854962,-78.885490,-5.933341,0.956431,-11.891230,2184.3503,-114.8412,-2910.9593
198278,55.590236,37.673259,216.399993,1.178078,13,1,1.198298,-0.208296,9.406819,-23.572517,12.244276,-56.320610,-9.162633,1.028040,-12.033048,2171.9999,-111.4036,-2899.9473
198382,55.590236,37.673259,216.399993,1.178078,13,1,-0.798466,-0.076614,10.251972,-16.687023,-39.862594,-4.992366,-8.857238,1.234558,-14.883220,2166.7698,-115.3507,-2896.1938
198528,55.590259,37.673267,218.199996,1.178078,13,1,3.317167,-0.002394,7.424419,-22.213739,-6.687022,-11.618321,-7.942390,1.720411,-10.096877,2159.7284,-116.1203,-2891.9908
198628,55.590259,37.673267,218.199996,1.178078,13,1,-0.651223,-1.453280,7.884106,-16.335878,-2.870229,-24.412214,-6.888508,0.277234,-13.949939,2153.1189,-116.4189,-2886.4490
198728,55.590259,37.673267,218.199996,1.178078,13,1,0.741005,-0.836773,7.574057,1.511450,7.022901,-5.984733,-7.133075,0.853605,-12.453575,2151.9048,-115.7933,-2884.9244
198828,55.590259,37.673267,218.199996,1.178078,13,1,0.369904,0.221464,9.275137,-11.893130,11.496184,-24.885496,-8.283565,2.410607,-13.239661,2145.2824,-115.0056,-2878.8902
198928,55.590259,37.673267,218.199996,1.178078,13,1,0.112527,0.128090,10.705674,-4.549618,2.824427,-57.328243,-9.517769,2.729042,-13.881564,2132.7859,-116.1889,-2865.6033
199028,55.590259,37.673267,218.199996,1.178078,13,1,0.831985,1.403002,10.884041,9.908396,0.641221,-76.198471,-9.975903,3.594213,-12.753846,2119.9390,-119.6165,-2850.1825
199128,55.590259,37.673267,218.199996,1.178078,13,1,1.429338,0.353145,10.983401,1.343511,-12.809160,-53.450378,-10.404572,2.393217,-12.776534,2114.3272,-124.0370,-2843.5728
199228,55.590259,37.673267,218.199996,1.178078,13,1,0.262165,0.454898,5.583278,-20.167938,5.587786,-50.778625,-5.095649,1.728428,-11.386382,2106.4655,-127.2790,-2836.5195
199328,55.590259,37.673267,218.199996,1.178078,13,1,0.039504,-0.774524,9.252393,-24.610687,21.221374,-27.053432,-8.500968,1.898303,-13.021958,2099.6502,-128.1934,-2831.0472
199428,55.590259,37.673267,218.199996,1.178078,13,1,-1.403002,-0.410606,9.154231,-17.083969,-2.870229,-15.801527,-7.757239,3.134956,-13.798423,2097.2652,-129.7087,-2830.1864
199528,55.590259,37.673267,218.199996,1.178078,13,1,1.685518,-0.256180,13.194446,-55.862590,-13.328245,1.480916,-12.431445,4.188715,-12.023371,2093.1873,-130.1876,-2832.1470
199628,55.590259,37.673267,218.199996,1.178078,13,1,0.928950,-0.676362,8.807071,-2.030534,-28.702287,15.404581,-8.147800,2.748083,-12.030680,2096.8257,-129.9017,-2837.1756
199728,55.590259,37.673267,218.199996,1.178078,13,1,-1.395820,-0.015562,6.771999,34.259536,-7.832060,-22.183204,-5.163918,3.190629,-13.117596,2099.8903,-132.2347,-2836.7045
199828,55.590259,37.673267,218.199996,1.178078,13,1,0.927753,-0.220267,7.571663,15.954198,3.435115,-27.984733,-7.050970,2.033271,-11.901632,2099.6215,-134.4898,-2834.1867
199928,55.590259,37.673267,218.199996,1.178078,13,1,-2.123657,-1.361104,8.872912,-18.381679,14.458015,-68.198471,-6.924019,3.513095,-14.787334,2093.0725,-139.7037,-2827.5831
200028,55.590259,37.673267,218.199996,1.178078,13,1,-0.310049,-1.407791,11.060015,-10.320611,3.847328,-57.755722,-9.712608,3.366125,-14.135204,2089.8211,-144.8665,-2824.1514
200128,55.590259,37.673267,218.199996,1.178078,13,1,-2.367866,0.385467,10.390836,2.793893,-7.526717,-65.282440,-8.075509,5.842638,-13.598033,2089.0410,-151.2632,-2822.3105
200228,55.590259,37.673267,218.199996,1.178078,13,1,1.860295,0.647632,9.453506,-2.580152,-25.603055,-38.519081,-9.117960,2.779579,-11.351203,2089.4210,-155.7397,-2823.6374
200329,55.590259,37.673267,218.199996,1.178078,13,1,-0.298078,-0.166397,6.540959,-11.389312,1.328244,-27.129768,-5.489926,2.878645,-11.922022,2087.8030,-158.2793,-2822.4993
200478,55.590278,37.673274,219.699996,1.178078,13,1,-1.310825,-1.230620,7.140707,-5.923664,9.664123,-12.687024,-5.556702,3.407298,-13.232401,2086.1440,-159.6388,-2820.4014
200578,55.590278,37.673274,219.699996,1.178078,13,1,0.644040,0.010774,8.969877,-7.648855,-4.091603,-5.099236,-8.158077,3.196947,-11.831224,2085.4724,-160.2424,-2820.6694
200678,55.590278,37.673274,219.699996,1.178078,13,1,1.152808,-2.018312,14.761451,-53.877861,-7.114504,11.099237,-13.468972,5.124196,-13.760434,2080.4372,-159.3625,-2821.7125
200778,55.590278,37.673274,219.699996,1.178078,13,1,3.491943,0.081403,10.852917,-3.664122,-19.725189,48.366413,-11.053317,2.772910,-10.154878,2081.1314,-154.9632,-2824.7217
200878,55.590278,37.673274,219.699996,1.178078,13,1,1.025915,-0.368707,7.196970,19.572517,-3.709923,12.961832,-6.689101,2.527224,-11.168227,2083.3756,-153.7631,-2825.3997
200978,55.590278,37.673274,219.699996,1.178078,13,1,0.949301,0.477643,6.628347,11.770992,4.564886,-1.862595,-6.150446,2.613584,-10.443435,2084.3125,-153.8387,-2824.8565
201078,55.590278,37.673274,219.699996,1.178078,13,1,-0.776918,0.617704,9.856929,-6.229008,9.908396,-8.793892,-8.120195,5.378839,-11.616275,2083.1112,-154.4458,-2823.5447
201178,55.590278,37.673274,219.699996,1.178078,13,1,-0.884657,-0.611719,9.690532,30.442745,19.755725,-95.847320,-8.087393,4.478454,-12.905157,2084.1960,-163.3326,-2819.0020
201278,55.590278,37.673274,219.699996,1.178078,13,1,-0.427365,0.517148,8.535329,28.305341,25.251909,-100.335868,-7.569563,3.556536,-11.638233,2085.5569,-172.4405,-2813.8780
201378,55.590278,37.673274,219.699996,1.178078,13,1,-0.378284,-1.049857,11.036073,-18.290077,-21.709920,-22.839694,-9.420075,4.545435,-13.500079,2083.9241,-175.2230,-2815.3699
201478,55.590278,37.673274,219.699996,1.178078,13,1,-2.048239,-0.515950,6.785168,-4.778625,-6.442748,0.335878,-5.000565,4.522694,-12.051551,2083.4992,-175.3454,-2816.0055
201578,55.590278,37.673274,219.699996,1.178078,13,1,-0.401029,-1.204283,8.257602,-14.992366,5.267175,13.603053,-7.006923,3.490310,-12.725534,2081.9841,-173.8998,-2815.8102
201678,55.590278,37.673274,219.699996,1.178078,13,1,-0.381875,-0.645237,9.679758,-9.923664,-1.557252,18.885494,-8.386047,4.194842,-12.324068,2081.0499,-172.0847,-2816.3578
201778,55.590278,37.673274,219.699996,1.178078,13,1,-3.132813,-0.641646,8.377312,-21.908395,-1.587786,28.549615,-6.042536,6.141336,-12.292077,2078.9568,-169.3131,-2817.0676
201878,55.590278,37.673274,219.699996,1.178078,13,1,-2.220622,-2.025495,12.151771,-13.389313,-2.992366,28.610687,-9.795408,6.650734,-13.870766,2077.7577,-166.5335,-2817.8217
201978,55.590278,37.673274,219.699996,1.178078,13,1,-1.315614,-0.447716,8.479065,8.488549,-19.236640,35.893131,-6.792655,4.825465,-11.904401,2079.1790,-163.2367,-2820.2799
202078,55.590278,37.673274,219.699996,1.178078,13,1,0.905008,-0.859518,8.182185,14.458015,-4.610687,28.549615,-7.587597,2.669362,-11.758273,2080.8991,-160.4919,-2821.2309
202178,55.590278,37.673274,219.699996,1.178078,13,1,1.045069,-0.250194,8.280347,-0.748092,14.015268,-12.045801,-7.809429,2.654823,-11.104205,2080.2561,-161.4097,-2819.5292
202278,55.590278,37.673274,219.699996,1.178078,13,1,3.123236,0.439336,11.407175,14.687022,7.969465,25.679389,-11.581682,2.359588,-10.413483,2081.6148,-158.7409,-2819.1842
202431,55.590278,37.673274,219.699996,1.178078,13,1,-0.749385,1.011550,8.216900,-0.854962,20.610685,-25.770992,-7.246708,4.022519,-10.444477,2079.9734,-161.9683,-2815.0179
202531,55.590278,37.673274,219.699996,1.178078,13,1,2.172738,0.478840,10.305842,-1.175572,-14.442748,16.580152,-10.256458,2.370041,-10.396928,2080.4123,-160.5854,-2816.8159
202631,55.590278,37.673274,219.699996,1.178078,13,1,-1.531092,-0.413000,5.767632,-11.038168,13.068703,6.198473,-4.656787,3.321679,-11.556271,2078.8950,-159.7396,-2815.5718
202731,55.590278,37.673274,219.699996,1.178078,13,1,-1.807622,-0.857124,7.750031,3.129771,-4.946565,42.473278,-6.348845,4.060118,-12.503453,2079.6308,-155.6198,-2816.7928
202831,55.590278,37.673274,219.699996,1.178078,13,1,-0.566229,0.213084,9.427169,-18.641222,-3.587786,42.641216,-8.289692,4.346987,-11.080327,2078.2503,-151.4758,-2817.9644
202931,55.590278,37.673274,219.699996,1.178078,13,1,-2.223016,-1.693898,8.811860,-48.870227,-9.190840,42.778625,-7.222091,4.826189,-12.970392,2074.1912,-147.3741,-2819.6983
203031,55.590278,37.673274,219.699996,1.178078,13,1,1.839944,-2.064999,11.362882,17.053434,3.877862,38.213741,-11.320575,2.529769,-11.293109,2075.8278,-143.5346,-2819.5707
203131,55.590278,37.673274,219.699996,1.178078,13,1,-1.197101,-0.810437,8.537724,3.145038,-18.824426,50.656490,-7.253572,4.146213,-12.081997,2077.9064,-138.6863,-2822.5389
203231,55.590278,37.673274,219.699996,1.178078,13,1,0.158017,-1.033098,7.223307,29.603054,6.183206,28.458015,-6.777719,2.201522,-11.382801,2080.6725,-135.7825,-2822.2446
203331,55.590278,37.673274,219.699996,1.178078,13,1,2.971204,0.665588,10.500969,-9.832061,23.954196,28.167938,-10.397289,2.948278,-8.149710,2077.9063,-132.5708,-2819.6880
203431,55.590278,37.673274,219.699996,1.178078,13,1,0.579397,0.557849,12.053609,1.954198,3.648855,-29.725191,-11.087640,4.787394,-10.092107,2077.2632,-135.4649,-2818.5494
203531,55.590278,37.673274,219.699996,1.178078,13,1,3.799598,0.739808,13.889962,-0.030534,11.099237,-14.687022,-13.871540,3.341397,-7.725602,2075.9941,-136.7815,-2816.7443
203631,55.590278,37.673274,219.699996,1.178078,13,1,0.416591,1.351527,8.303092,-6.839694,-15.740458,7.496183,-7.379269,4.024249,-9.265064,2076.8547,-136.2003,-2818.9998
203731,55.590278,37.673274,219.699996,1.178078,13,1,-2.072181,-0.247800,5.452795,-10.000000,-0.167939,-26.839694,-4.242108,3.507410,-11.753674,2075.5635,-138.8671,-2818.5791
203831,55.590278,37.673274,219.699996,1.178078,13,1,-2.737770,-1.236605,8.331822,-23.251909,5.236641,6.671755,-6.854327,4.704779,-12.860678,2072.8396,-138.1523,-2817.9730
203931,55.590278,37.673274,219.699996,1.178078,13,1,-0.518345,-1.142034,10.775105,-30.122137,-2.061069,25.206104,-9.685901,4.736003,-11.002226,2070.1236,-135.6450,-2818.4170
204032,55.590278,37.673274,219.699996,1.178078,13,1,-2.152387,-1.856703,10.557233,-40.534351,-0.900763,55.770988,-9.117223,5.544364,-12.188155,2066.1305,-130.0124,-2818.5612
204132,55.590278,37.673274,219.699996,1.178078,13,1,1.030704,-1.225831,9.679758,-0.458015,-1.251908,42.122135,-9.066877,3.711835,-9.280582,2065.8948,-125.8013,-2818.3133
204232,55.590278,37.673274,219.699996,1.178078,13,1,-2.390610,-1.015141,6.833052,-7.236642,-64.793891,30.076333,-5.222872,4.276002,-12.612634,2073.8331,-122.3375,-2828.9932
204333,55.590278,37.673274,219.699996,1.178078,13,1,-0.888249,-0.770933,6.127959,31.083967,17.587783,-6.564885,-5.234752,3.093306,-11.208092,2074.1030,-122.8804,-2825.5969
204479,55.590316,37.673290,220.800003,1.178078,13,1,1.221043,-0.452504,12.315774,-0.580153,12.305344,5.221374,-11.069388,5.516100,-9.162231,2071.3306,-121.9915,-2822.3965
204579,55.590316,37.673290,220.800003,1.178078,13,1,-0.087388,0.448913,12.197261,-16.198472,-18.290077,8.778626,-9.921841,7.107791,-9.943459,2072.6706,-121.1563,-2825.8864
204679,55.590316,37.673290,220.800003,1.178078,13,1,-2.276886,0.181959,8.240842,-7.755725,-7.496183,-17.938930,-5.942327,5.799464,-11.852075,2072.9953,-122.9832,-2827.1721
204779,55.590316,37.673290,220.800003,1.178078,13,1,-0.703895,-0.023942,5.900510,17.053434,-5.312977,-28.106870,-4.665755,3.567495,-10.709849,2075.2919,-125.8178,-2827.8770
204879,55.590316,37.673290,220.800003,1.178078,13,1,-0.347159,-0.314838,7.880515,-28.946567,-8.290077,3.526717,-6.355755,4.621853,-10.558325,2073.5861,-125.5431,-2829.3431
204979,55.590316,37.673290,220.800003,1.178078,13,1,1.665167,-0.605733,10.905590,-24.931297,-1.511450,13.725191,-9.432412,5.684888,-8.921650,2071.4243,-124.1827,-2829.7503
205079,55.590316,37.673290,220.800003,1.178078,13,1,-0.972046,-1.054646,10.350134,-23.038167,-5.679389,33.236640,-8.095209,6.460500,-11.189387,2070.0781,-120.8742,-2830.9079
205179,55.590316,37.673290,220.800003,1.178078,13,1,0.256180,-1.529895,10.502166,-7.572519,-9.755725,25.847326,-8.787039,5.928756,-10.389316,2070.9584,-118.2908,-2832.8159
205279,55.590316,37.673290,220.800003,1.178078,13,1,1.684321,-0.791284,10.371683,-3.450382,-3.511450,-7.648855,-8.680532,5.892809,-8.827855,2071.2419,-119.0614,-2833.5297
205379,55.590316,37.673290,220.800003,1.178078,13,1,0.741005,-0.356736,5.877765,14.122137,1.511450,13.282443,-4.868461,3.373833,-9.432746,2072.4340,-117.7302,-2833.2778
205479,55.590316,37.673290,220.800003,1.178078,13,1,-0.495600,-0.365116,7.195773,-1.908397,7.358778,-9.328244,-5.487191,4.649535,-10.462877,2070.7693,-118.6309,-2831.6126
205579,55.590316,37.673290,220.800003,1.178078,13,1,1.774103,-0.566229,12.269087,-20.839694,-13.145038,-11.664122,-9.866076,7.439707,-8.662158,2071.0643,-119.8149,-2834.3230
205679,55.590316,37.673290,220.800003,1.178078,13,1,0.763750,-0.029928,12.537238,-18.824426,13.725191,-11.725191,-9.246533,8.441417,-8.801332,2066.7491,-120.9617,-2831.5192
205779,55.590316,37.673290,220.800003,1.178078,13,1,-2.342726,-0.810437,7.937976,2.503817,-3.557252,-22.778623,-5.294226,6.010230,-12.043823,2067.8068,-123.2158,-2832.4606
205879,55.590316,37.673290,220.800003,1.178078,13,1,0.976834,0.603339,6.688202,15.511450,-14.748090,-31.648853,-4.895458,4.587360,-8.786414,2071.7936,-126.3219,-2835.3720
205979,55.590316,37.673290,220.800003,1.178078,13,1,-1.227028,-0.101754,7.363368,-29.175573,7.053435,-21.114501,-4.662491,5.768168,-10.657857,2067.8272,-128.4102,-2834.0702
206080,55.590316,37.673290,220.800003,1.178078,13,1,-0.633266,-1.588553,8.779538,-11.893130,14.717556,-5.480916,-6.774036,5.757345,-10.791654,2064.7791,-129.0197,-2831.7131
206180,55.590316,37.673290,220.800003,1.178078,13,1,0.229843,-0.447716,9.629480,-18.137405,-1.877863,-8.412213,-6.879455,6.728911,-9.194266,2063.2905,-129.8404,-2832.1318
206280,55.590316,37.673290,220.800003,1.178078,13,1,2.114080,-1.722628,10.991781,12.717557,-4.091603,-7.358778,-9.472362,6.109895,-8.711398,2065.1524,-130.5234,-2832.9003
206380,55.590335,37.673301,221.000000,1.178078,13,1,2.037466,-1.593341,10.406398,-4.488550,-10.305343,-9.832061,-8.871100,5.947428,-8.850199,2066.0020,-131.4160,-2834.6085
206485,55.590335,37.673301,221.000000,1.183222,13,1,1.067814,-0.593762,7.024588,5.404580,-10.473283,6.549618,-5.551367,4.433606,-9.204096,2067.7588,-130.6533,-2836.1943
206585,55.590335,37.673301,221.000000,1.183222,13,1,1.404199,-0.900220,7.809886,-2.748092,3.251908,13.664122,-6.398177,4.716281,-9.034310,2067.0433,-129.3007,-2835.6135
206685,55.590335,37.673301,221.000000,1.183222,13,1,-0.150835,-1.994370,10.023325,-9.251908,20.702289,-23.068700,-7.882665,6.467999,-10.510840,2063.7376,-131.7113,-2832.5373
206785,55.590335,37.673301,221.000000,1.183222,13,1,-2.291251,-0.560243,8.418014,11.893130,23.267175,-54.625953,-5.169623,6.946146,-11.011940,2063.0006,-137.3951,-2829.9568
206885,55.590335,37.673301,221.000000,1.183222,13,1,-0.869095,0.110133,7.775170,16.656488,4.488550,-42.702289,-5.150899,5.888760,-9.699576,2064.7351,-141.6882,-2830.0585
206985,55.590335,37.673301,221.000000,1.183222,13,1,1.416170,-0.712275,11.540053,4.412214,-21.816793,-6.045802,-9.269769,7.008866,-9.011116,2066.9366,-142.0900,-2832.8979
207085,55.590335,37.673301,221.000000,1.183222,13,1,0.158017,-0.237026,6.523003,-13.221375,-4.244274,-2.977099,-4.727677,4.494998,-9.533183,2065.9569,-142.3646,-2833.4553
207185,55.590335,37.673301,221.000000,1.183222,13,1,-2.788048,-1.926135,7.636306,-30.213739,10.854961,-4.595420,-4.662735,6.514791,-12.175780,2062.1256,-142.8995,-2832.1289
207285,55.590335,37.673301,221.000000,1.183222,13,1,0.622492,-1.532289,11.006146,-30.122137,7.160305,39.053436,-8.405960,7.228540,-8.827513,2058.1723,-139.1291,-2830.5688
207385,55.590335,37.673301,221.000000,1.183222,13,1,2.817975,-2.217031,15.684415,-48.824428,-30.366413,55.511447,-11.837824,10.354804,-6.415334,2054.8772,-133.0734,-2832.9946
207485,55.590335,37.673301,221.000000,1.183222,13,1,0.505177,-1.827973,8.367735,10.244275,-19.312974,37.587787,-6.284816,5.821941,-9.335733,2056.8469,-128.9409,-2834.2887
207585,55.590335,37.673301,221.000000,1.183222,13,1,-1.816002,-1.288081,7.566874,20.137405,0.732824,-19.450382,-4.527071,6.330146,-11.090972,2059.3201,-130.8516,-2834.8793
207685,55.590335,37.673301,221.000000,1.183222,13,1,-0.876278,-1.574188,7.483078,12.229007,0.351145,9.419848,-5.206516,5.603316,-10.665384,2060.3012,-129.9325,-2834.5597
207785,55.590335,37.673301,221.000000,1.183222,13,1,0.770933,-1.280898,10.168175,1.221374,20.580152,-11.603053,-7.557476,6.874320,-8.686340,2058.2335,-131.4229,-2831.7038
207885,55.590335,37.673301,221.000000,1.183222,13,1,1.689109,-0.571017,10.061634,-1.893130,20.122137,-45.114498,-7.606468,6.379963,-7.387284,2056.8542,-136.2499,-2830.1169
207985,55.590335,37.673301,221.000000,1.183222,13,1,0.246603,-0.726640,9.662999,11.053436,12.091604,-41.297710,-6.949997,6.650902,-8.612744,2057.7315,-140.5464,-2829.7871
208086,55.590335,37.673301,221.000000,1.183222,13,1,3.609259,-0.028730,9.340978,22.778623,-21.038167,1.007634,-8.118700,4.825918,-6.478187,2061.7231,-139.9955,-2832.4481
208186,55.590335,37.673301,221.000000,1.183222,13,1,0.069432,-0.098162,6.973113,-39.099235,0.610687,-9.251908,-4.491138,5.219628,-8.700336,2057.8742,-140.9198,-2832.5431
208286,55.590335,37.673301,221.000000,1.183222,13,1,-3.339911,-2.074576,8.216900,-20.442749,-1.984733,42.854957,-4.680566,7.489911,-12.035965,2055.2565,-136.6882,-2831.6334
208386,55.590354,37.673301,220.800003,1.183222,13,1,-0.711078,-0.560243,11.598711,-11.328245,8.290077,22.305343,-7.015323,9.154236,-8.278642,2052.8327,-134.7421,-2829.7515
