time_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,temp_raw
17963,-16018,-350,-1646,-717,-71,-53,-3584
17973,-15980,-356,-1692,-719,-53,-32,-3586
17983,-15970,-282,-1722,-717,-63,-18,-3583
17993,-16058,-322,-1726,-717,-69,-19,-3589
18003,-16004,-310,-1626,-715,-74,-21,-3593
18013,-16004,-310,-1626,-715,-74,-21,-3593
18023,-16052,-266,-1636,-714,-62,-25,-3586
18033,-16040,-322,-1550,-704,-62,-34,-3577
18043,-16000,-266,-1700,-694,-46,-48,-3580
18053,-16054,-288,-1730,-696,-34,-54,-3589
18063,-16022,-378,-1666,-706,-54,-79,-3582
18073,-15976,-404,-1608,-713,-75,-82,-3583
18083,-16018,-362,-1714,-710,-64,-53,-3590
18093,-15978,-364,-1658,-710,-50,-28,-3591
18103,-16028,-330,-1744,-717,-58,-15,-3587
18113,-16024,-296,-1670,-726,-65,-20,-3591
18123,-15996,-312,-1660,-726,-56,-22,-3592
18134,-16010,-320,-1720,-711,-40,-15,-3592
18144,-16090,-270,-1696,-700,-50,-27,-3587
18154,-16026,-306,-1694,-692,-52,-44,-3590
18164,-16008,-270,-1678,-709,-65,-54,-3590
18174,-16040,-284,-1728,-717,-56,-42,-3590
18184,-15992,-336,-1754,-716,-57,-43,-3584
18194,-15996,-336,-1696,-719,-35,-40,-3591
18204,-15990,-334,-1704,-713,-46,-30,-3589
18214,-16012,-284,-1704,-709,-39,-20,-3579
18224,-16016,-304,-1600,-721,-62,-21,-3581
18234,-16018,-356,-1664,-721,-55,-21,-3585
18244,-16006,-368,-1696,-713,-55,-27,-3588
18254,-15996,-318,-1694,-713,-55,-36,-3587
18264,-15998,-350,-1720,-727,-79,-25,-3594
18274,-16034,-286,-1682,-722,-64,-24,-3594
18284,-15996,-346,-1708,-723,-57,-36,-3595
18294,-16002,-348,-1658,-716,-62,-45,-3590
18304,-15996,-322,-1712,-715,-70,-43,-3596
18314,-16038,-298,-1646,-708,-43,-35,-3590
18324,-16036,-352,-1652,-719,-49,-44,-3598
18334,-16014,-312,-1630,-726,-73,-56,-3593
18344,-15950,-334,-1714,-726,-63,-38,-3586
18354,-16058,-312,-1618,-720,-39,-29,-3591
18364,-16014,-404,-1662,-716,-50,-32,-3592
18374,-16050,-286,-1728,-708,-50,-33,-3585
18384,-16026,-348,-1738,-709,-47,-40,-3586
18394,-16006,-296,-1620,-704,-57,-45,-3588
18404,-16018,-344,-1688,-703,-57,-72,-3584
18414,-16024,-310,-1658,-707,-58,-78,-3587
18424,-16014,-386,-1658,-708,-61,-62,-3590
18434,-16024,-360,-1704,-723,-79,-51,-3589
18444,-16010,-366,-1702,-721,-64,-38,-3591
18454,-15982,-368,-1712,-719,-58,-26,-3588
18464,-16022,-382,-1606,-714,-64,-6,-3588
18475,-15936,-332,-1604,-718,-46,-3,-3592
18485,-15978,-292,-1654,-716,-27,14,-3592
18495,-16100,-252,-1764,-722,-30,6,-3592
18505,-15976,-308,-1598,-725,-68,-33,-3589
18515,-16056,-288,-1726,-713,-56,-46,-3583
18525,-15958,-378,-1648,-711,-54,-49,-3589
18535,-16016,-396,-1682,-718,-71,-46,-3589
18545,-15990,-366,-1670,-717,-48,-42,-3589
18555,-16008,-308,-1732,-699,-50,-24,-3586
18565,-16008,-308,-1732,-699,-50,-24,-3586
18575,-16012,-286,-1648,-720,-56,-21,-3587
18585,-16008,-314,-1728,-716,-44,-43,-3590
18595,-15988,-348,-1730,-706,-51,-39,-3583
18605,-16012,-290,-1664,-708,-71,-37,-3587
18615,-15984,-382,-1660,-705,-69,-46,-3591
18625,-16032,-362,-1776,-700,-57,-38,-3586
18635,-15980,-392,-1630,-703,-80,-38,-3590
18646,-16046,-322,-1622,-716,-95,-43,-3591
18656,-15970,-296,-1654,-724,-59,-38,-3591
18666,-15970,-340,-1630,-709,-51,-37,-3590
18676,-15982,-352,-1548,-707,-51,-37,-3593
18686,-15974,-302,-1708,-709,-52,-48,-3597
18696,-16028,-318,-1704,-710,-45,-46,-3591
18706,-16020,-366,-1728,-700,-46,-51,-3591
18716,-15998,-362,-1740,-686,-64,-60,-3589
18726,-15922,-384,-1664,-690,-61,-64,-3589
18736,-15970,-368,-1674,-721,-61,-30,-3592
18746,-16030,-362,-1714,-727,-54,9,-3586
18756,-16054,-308,-1670,-730,-56,17,-3591
18766,-16020,-252,-1762,-707,-50,-10,-3590
18776,-15992,-248,-1602,-715,-56,-37,-3589
18786,-15988,-324,-1606,-726,-50,-67,-3588
18796,-16016,-372,-1678,-723,-39,-68,-3592
18806,-15986,-344,-1694,-713,-12,-62,-3592
18816,-15954,-340,-1752,-711,-17,-43,-3591
18826,-15980,-298,-1694,-714,-17,-21,-3589
18836,-16000,-362,-1732,-710,-26,-17,-3590
18846,-16012,-366,-1734,-720,-49,-35,-3587
18856,-15980,-372,-1594,-721,-67,-48,-3585
18866,-15936,-278,-1628,-720,-61,-24,-3587
18876,-16026,-286,-1628,-716,-56,-10,-3586
18886,-16010,-306,-1632,-708,-59,-23,-3588
18896,-15994,-344,-1672,-696,-59,-60,-3588
18906,-15998,-304,-1766,-704,-47,-60,-3593
18916,-15952,-368,-1644,-717,-43,-41,-3590
18926,-16030,-348,-1654,-724,-11,-17,-3590
18936,-16006,-294,-1702,-722,-23,-14,-3582
18946,-16012,-312,-1788,-720,-25,-3,-3587
18956,-16026,-266,-1650,-714,-66,-7,-3590
18966,-16024,-354,-1624,-713,-76,-29,-3588
18976,-15994,-246,-1630,-713,-69,-38,-3591
18987,-16020,-300,-1660,-714,-67,-37,-3595
18997,-16004,-308,-1628,-700,-56,-41,-3594
19007,-16006,-314,-1696,-691,-60,-51,-3586
19017,-15998,-350,-1712,-714,-50,-44,-3584
19027,-16038,-342,-1742,-722,-46,-34,-3581
19037,-16048,-372,-1678,-710,-52,-29,-3584
19047,-16016,-314,-1672,-695,-62,-29,-3587
19057,-15938,-310,-1742,-698,-60,-34,-3594
19067,-15998,-352,-1588,-722,-69,-20,-3592
19077,-16006,-280,-1622,-729,-47,-13,-3592
19087,-16026,-276,-1740,-719,-59,-16,-3589
19097,-15988,-296,-1632,-718,-69,-33,-3592
19107,-15950,-316,-1648,-717,-51,-47,-3587
19117,-15970,-382,-1694,-716,-47,-46,-3592
19127,-16036,-344,-1750,-712,-53,-49,-3589
19137,-16056,-270,-1738,-704,-69,-43,-3587
19147,-15984,-346,-1646,-703,-72,-58,-3590
19158,-16004,-366,-1694,-703,-66,-51,-3588
19168,-15978,-380,-1646,-701,-75,-41,-3586
19178,-16026,-320,-1718,-708,-60,-21,-3581
19188,-15986,-264,-1696,-724,-56,-27,-3586
19198,-15974,-294,-1606,-727,-72,-41,-3588
19208,-16044,-340,-1598,-718,-59,-38,-3586
19218,-15988,-406,-1606,-714,-59,-28,-3585
19228,-16042,-350,-1748,-698,-54,-18,-3587
19238,-15988,-266,-1682,-708,-69,-27,-3585
19248,-16028,-316,-1642,-707,-65,-19,-3586
19258,-16118,-278,-1784,-713,-24,-26,-3590
19268,-15954,-350,-1564,-723,-67,-66,-3594
19278,-16012,-344,-1610,-710,-49,-38,-3588
19288,-16030,-304,-1660,-690,-37,-22,-3585
19298,-16070,-286,-1812,-692,-33,-33,-3587
19308,-15994,-388,-1736,-726,-93,-47,-3581
19318,-16004,-450,-1644,-735,-65,-40,-3580
19328,-16020,-346,-1702,-723,-70,-29,-3587
19338,-15994,-304,-1750,-710,-56,-21,-3587
19348,-15960,-266,-1696,-722,-60,-21,-3584
19358,-16000,-258,-1576,-727,-71,-20,-3578
19368,-15998,-328,-1654,-733,-50,-26,-3585
19378,-16046,-300,-1614,-723,-56,-49,-3588
19388,-16026,-348,-1744,-706,-71,-69,-3582
19398,-15974,-330,-1720,-705,-73,-92,-3590
19408,-15994,-370,-1706,-706,-81,-96,-3586
19418,-15998,-384,-1752,-699,-60,-72,-3585
19428,-15960,-438,-1694,-705,-54,-48,-3582
19438,-15988,-308,-1718,-715,-60,-10,-3582
19448,-15992,-232,-1662,-713,-59,-4,-3589
19458,-16034,-232,-1700,-716,-60,-22,-3589
19468,-16018,-248,-1618,-722,-60,-36,-3581
19478,-16034,-318,-1594,-712,-61,-33,-3583
19488,-15982,-324,-1622,-709,-46,-42,-3581
19499,-16032,-316,-1672,-705,-47,-40,-3582
19509,-16008,-300,-1736,-701,-46,-27,-3583
19519,-16010,-334,-1676,-709,-70,-43,-3578
19529,-16004,-388,-1676,-716,-58,-38,-3580
19539,-15978,-388,-1696,-723,-67,-20,-3589
19549,-16036,-338,-1698,-712,-71,-6,-3583
19559,-16040,-304,-1630,-707,-67,-16,-3591
19569,-15992,-264,-1672,-712,-52,-24,-3586
19579,-16034,-262,-1706,-708,-33,-36,-3586
19589,-16002,-330,-1564,-697,-45,-67,-3580
19599,-15996,-320,-1614,-680,-56,-79,-3575
19609,-15930,-348,-1704,-678,-65,-86,-3586
19619,-15966,-314,-1694,-705,-64,-46,-3587
19629,-16072,-350,-1692,-725,-35,-36,-3587
19639,-15982,-368,-1726,-725,-52,-23,-3582
19649,-16002,-296,-1758,-718,-51,-7,-3577
19659,-16026,-296,-1634,-714,-70,-21,-3581
19670,-16048,-286,-1592,-718,-53,-36,-3580
19680,-16020,-290,-1624,-712,-43,-33,-3584
19690,-15998,-334,-1652,-708,-56,-35,-3583
19700,-15992,-308,-1664,-709,-41,-32,-3581
19710,-16058,-310,-1784,-710,-43,-30,-3583
19720,-16002,-364,-1694,-716,-63,-44,-3588
19730,-16086,-314,-1682,-711,-77,-40,-3585
19740,-15986,-330,-1576,-713,-67,-39,-3586
19750,-15926,-360,-1598,-717,-50,-27,-3585
19760,-15988,-268,-1668,-712,-51,-19,-3593
19770,-16004,-290,-1612,-717,-64,-22,-3590
19780,-15986,-308,-1716,-713,-37,-25,-3586
19790,-15968,-382,-1690,-721,-37,-40,-3586
19800,-16020,-410,-1676,-712,-39,-37,-3585
19810,-15986,-386,-1744,-703,-31,-27,-3582
19820,-16044,-342,-1698,-705,-55,-32,-3586
19830,-16092,-256,-1724,-715,-72,-29,-3590
19840,-15994,-288,-1690,-713,-58,-50,-3579
19850,-15998,-294,-1652,-714,-72,-51,-3585
19860,-16030,-294,-1570,-708,-81,-65,-3592
19870,-15958,-336,-1618,-698,-56,-54,-3585
19880,-15942,-272,-1738,-707,-49,-45,-3582
19890,-15998,-314,-1714,-727,-40,-17,-3576
19900,-16052,-336,-1700,-728,-44,-32,-3582
19910,-15974,-400,-1748,-733,-55,-61,-3578
19920,-15986,-408,-1736,-725,-70,-52,-3582
19930,-15988,-408,-1690,-725,-78,-36,-3588
19940,-16040,-334,-1656,-717,-70,-33,-3586
19950,-15966,-338,-1620,-711,-55,-55,-3587
19960,-15984,-242,-1694,-704,-41,-53,-3588
19970,-16002,-358,-1664,-717,-37,-35,-3587
19980,-16084,-342,-1714,-716,-41,-36,-3578
19990,-16038,-336,-1736,-712,-32,-34,-3581
20000,-16050,-346,-1714,-723,-45,-27,-3585
20011,-15974,-280,-1636,-727,-62,-19,-3584
20021,-16034,-324,-1694,-712,-59,-16,-3584
20031,-15966,-308,-1638,-713,-74,-17,-3581
20041,-15992,-350,-1554,-713,-65,-20,-3581
20051,-15990,-282,-1608,-703,-51,-28,-3583
20061,-16026,-308,-1778,-711,-43,-16,-3580
20071,-15992,-286,-1648,-706,-51,-28,-3580
20081,-15990,-338,-1646,-711,-58,-57,-3583
20091,-16026,-376,-1668,-709,-63,-48,-3582
20101,-16016,-378,-1704,-713,-74,-41,-3583
20111,-15976,-324,-1650,-709,-81,-31,-3581
20121,-16030,-304,-1714,-704,-65,-34,-3576
20131,-15966,-294,-1662,-714,-66,-34,-3578
20141,-16010,-278,-1658,-704,-57,-34,-3581
20151,-15954,-346,-1666,-701,-76,-48,-3589
20161,-16012,-382,-1666,-708,-86,-43,-3587
20171,-15968,-354,-1706,-713,-64,-34,-3587
20182,-15984,-300,-1650,-710,-73,-37,-3584
20192,-15960,-302,-1598,-705,-76,-48,-3589
20202,-16004,-318,-1642,-709,-42,-33,-3583
20212,-16040,-342,-1668,-708,-35,-26,-3581
20222,-15996,-298,-1600,-713,-46,-21,-3579
20232,-16028,-302,-1736,-720,-34,-2,-3593
20242,-15992,-286,-1682,-711,-49,-18,-3590
20252,-16042,-362,-1720,-723,-67,-26,-3584
20262,-16002,-342,-1720,-729,-57,-15,-3583
20272,-16076,-308,-1672,-721,-53,4,-3584
20282,-16056,-276,-1670,-724,-52,3,-3587
20292,-16008,-304,-1628,-725,-68,-24,-3589
20302,-16028,-254,-1650,-715,-43,-36,-3583
20312,-16014,-370,-1666,-710,-38,-53,-3585
20322,-16034,-302,-1694,-714,-37,-55,-3586
20332,-15960,-388,-1682,-706,-61,-65,-3584
20342,-16018,-336,-1718,-714,-60,-56,-3578
20352,-16060,-402,-1762,-720,-61,-35,-3581
20362,-16058,-350,-1692,-720,-69,-28,-3581
20372,-16026,-324,-1672,-712,-74,-31,-3579
20382,-15964,-328,-1592,-718,-65,-28,-3583
20392,-15998,-302,-1598,-729,-40,-8,-3589
20402,-16022,-330,-1594,-722,-49,1,-3584
20412,-15992,-266,-1644,-708,-54,-7,-3579
20422,-16074,-238,-1720,-692,-48,-39,-3579
20432,-15980,-330,-1726,-677,-57,-79,-3582
20442,-16008,-356,-1584,-705,-56,-70,-3581
20452,-15956,-438,-1650,-723,-27,-37,-3577
20462,-16042,-396,-1722,-728,-40,0,-3583
20472,-16036,-254,-1672,-717,-58,19,-3578
20482,-15968,-272,-1718,-725,-56,16,-3582
20492,-16068,-332,-1704,-733,-67,14,-3580
20502,-16114,-324,-1534,-721,-66,-33,-3583
20512,-15988,-372,-1562,-702,-63,-67,-3585
20523,-15970,-294,-1656,-690,-36,-62,-3580
20533,-16020,-314,-1616,-708,-48,-37,-3586
20543,-16032,-372,-1684,-715,-39,-23,-3584
20553,-16022,-400,-1728,-707,-26,-25,-3581
20563,-15940,-314,-1822,-701,-31,-22,-3587
20573,-15942,-268,-1734,-705,-56,-19,-3578
20583,-16004,-290,-1712,-708,-60,-23,-3575
20593,-15960,-386,-1590,-704,-54,-29,-3577
20603,-15986,-332,-1582,-724,-42,-14,-3583
20613,-15960,-306,-1614,-734,-30,1,-3585
20623,-16044,-302,-1712,-722,-15,12,-3590
20633,-16096,-248,-1758,-710,-21,-13,-3585
20643,-16086,-288,-1766,-697,-55,-63,-3584
20653,-15994,-292,-1720,-692,-98,-113,-3581
20663,-15976,-360,-1684,-693,-115,-128,-3586
20673,-15948,-416,-1616,-707,-118,-111,-3580
20683,-15956,-432,-1602,-716,-78,-65,-3579
20694,-15994,-328,-1660,-726,-55,-14,-3578
20704,-16048,-290,-1752,-726,-36,-1,-3577
20714,-15992,-322,-1674,-723,-44,-5,-3590
20724,-16008,-352,-1652,-729,-51,-33,-3589
20734,-16006,-356,-1682,-723,-66,-34,-3588
20744,-16006,-356,-1682,-723,-66,-34,-3588
20754,-16024,-310,-1628,-716,-57,-18,-3582
20764,-15982,-258,-1690,-718,-39,-3,-3579
20774,-15980,-322,-1686,-710,-49,-8,-3580
20784,-16026,-332,-1696,-709,-46,-24,-3580
20794,-15996,-340,-1642,-709,-50,-29,-3583
20804,-16022,-336,-1690,-706,-48,-25,-3580
20814,-16016,-354,-1616,-716,-60,-27,-3591
20824,-16000,-298,-1646,-708,-47,-18,-3587
20834,-15998,-282,-1714,-700,-38,-21,-3584
20844,-16034,-338,-1650,-701,-61,-47,-3577
20854,-15978,-320,-1648,-704,-56,-65,-3582
20864,-16008,-296,-1682,-713,-59,-65,-3586
20874,-16004,-334,-1742,-696,-63,-45,-3585
20884,-16058,-368,-1676,-710,-75,-37,-3580
20894,-16026,-362,-1712,-719,-76,-23,-3579
20904,-15982,-372,-1746,-718,-59,-19,-3581
20914,-15984,-300,-1658,-712,-55,-16,-3580
20924,-16032,-244,-1654,-712,-52,-27,-3582
20934,-15948,-284,-1600,-717,-72,-56,-3584
20944,-15992,-354,-1610,-710,-56,-73,-3579
20954,-15972,-376,-1570,-696,-41,-77,-3585
20964,-15980,-356,-1688,-692,-36,-64,-3584
20974,-16012,-390,-1746,-696,-43,-54,-3583
20984,-15964,-382,-1792,-705,-43,-37,-3575
20994,-15974,-354,-1748,-724,-59,-25,-3582
21004,-16038,-364,-1740,-738,-65,-12,-3587
21014,-16006,-374,-1664,-727,-70,-3,-3575
21024,-16048,-278,-1600,-719,-50,-2,-3579
21035,-15966,-296,-1560,-706,-53,-14,-3579
21045,-16002,-264,-1568,-714,-44,-15,-3579
21055,-16008,-268,-1608,-713,-46,-25,-3583
21065,-16042,-356,-1752,-696,-58,-61,-3581
21075,-16026,-382,-1766,-694,-55,-82,-3584
21085,-15968,-352,-1816,-700,-44,-62,-3583
21095,-15948,-376,-1772,-712,-60,-52,-3584
21105,-16026,-418,-1626,-722,-71,-33,-3585
21115,-15982,-358,-1618,-723,-59,-21,-3591
21125,-15994,-290,-1652,-734,-42,-1,-3583
21135,-16032,-316,-1680,-740,-39,-5,-3584
21145,-16004,-290,-1618,-748,-58,-17,-3583
21155,-16004,-370,-1686,-734,-61,-44,-3589
21165,-16014,-344,-1704,-721,-52,-52,-3588
21175,-15970,-362,-1646,-704,-61,-51,-3589
21185,-16046,-298,-1710,-702,-59,-48,-3581
21195,-15988,-364,-1682,-699,-66,-65,-3580
21206,-15936,-372,-1650,-704,-75,-59,-3582
21216,-15982,-378,-1598,-718,-70,-42,-3580
21226,-16006,-338,-1668,-718,-64,-19,-3586
21236,-16036,-320,-1638,-721,-46,-10,-3582
21246,-15982,-282,-1720,-712,-53,-20,-3581
21256,-16014,-274,-1634,-710,-58,-24,-3583
21266,-16040,-360,-1658,-715,-59,-29,-3588
21276,-16016,-352,-1622,-704,-63,-34,-3583
21286,-16024,-320,-1694,-681,-56,-31,-3581
21296,-16024,-320,-1694,-681,-56,-31,-3581
21306,-15964,-336,-1682,-688,-73,-23,-3581
21316,-15958,-400,-1588,-695,-45,-46,-3586
21326,-15932,-400,-1638,-706,-43,-32,-3581
21336,-15932,-400,-1638,-706,-43,-32,-3581
21346,-16004,-360,-1680,-720,-32,-2,-3584
21356,-15992,-356,-1674,-722,-49,-15,-3581
21366,-15988,-326,-1656,-714,-50,-34,-3585
21376,-16000,-360,-1650,-707,-72,-43,-3583
21386,-16028,-336,-1708,-702,-64,-56,-3586
21396,-16010,-362,-1674,-707,-65,-59,-3589
21406,-16018,-342,-1686,-702,-59,-47,-3584
21416,-16010,-368,-1716,-704,-64,-47,-3577
21426,-16028,-330,-1656,-707,-66,-38,-3580
21436,-16020,-396,-1628,-716,-64,-31,-3581
21446,-16032,-354,-1658,-718,-56,-44,-3576
21456,-15972,-376,-1674,-711,-58,-47,-3585
21466,-15992,-334,-1620,-714,-58,-40,-3584
21476,-15980,-378,-1648,-713,-35,-30,-3583
21486,-16032,-332,-1660,-703,-36,-14,-3581
21496,-16010,-342,-1712,-704,-46,-35,-3582
21506,-15994,-348,-1644,-697,-52,-49,-3578
21516,-15994,-310,-1764,-702,-50,-48,-3582
21526,-16038,-378,-1732,-706,-56,-38,-3583
21536,-16002,-404,-1644,-714,-69,-27,-3584
21547,-15982,-286,-1718,-715,-76,-18,-3579
21557,-16000,-252,-1730,-720,-57,-10,-3579
21567,-15990,-286,-1608,-732,-64,-10,-3581
21577,-15978,-276,-1600,-725,-57,-28,-3584
21587,-15952,-348,-1616,-720,-67,-42,-3583
21597,-16006,-302,-1680,-717,-65,-31,-3581
21607,-16030,-272,-1758,-703,-53,-30,-3588
21617,-15994,-362,-1608,-713,-60,-56,-3585
21627,-15998,-292,-1708,-715,-58,-54,-3584
21637,-15962,-328,-1656,-712,-61,-52,-3586
21647,-16038,-332,-1630,-719,-78,-53,-3581
21657,-15962,-306,-1650,-724,-57,-63,-3581
21667,-15988,-292,-1652,-707,-29,-55,-3580
21677,-16042,-330,-1664,-704,-33,-45,-3577
21687,-16048,-276,-1708,-693,-60,-56,-3584
21697,-15956,-394,-1666,-691,-60,-65,-3586
21707,-15966,-392,-1680,-714,-49,-39,-3580
21718,-15984,-386,-1712,-722,-32,4,-3585
21728,-16014,-354,-1706,-712,-36,6,-3579
21738,-16046,-272,-1668,-703,-62,-12,-3581
21748,-16056,-288,-1638,-704,-66,-31,-3579
21758,-16000,-312,-1602,-727,-76,-52,-3579
21768,-16016,-374,-1626,-732,-76,-51,-3577
21778,-15992,-360,-1644,-715,-47,-44,-3584
21788,-15992,-364,-1668,-700,-31,-44,-3578
21798,-16012,-290,-1678,-716,-36,-32,-3579
21808,-16006,-374,-1708,-723,-47,-46,-3579
21818,-16040,-404,-1636,-719,-62,-40,-3582
21828,-15996,-332,-1676,-703,-62,-41,-3586
21838,-15986,-262,-1646,-683,-60,-40,-3584
21848,-15950,-342,-1680,-693,-72,-46,-3576
21858,-15932,-380,-1726,-722,-62,-40,-3580
21868,-16000,-400,-1684,-741,-62,-22,-3584
21878,-16026,-328,-1688,-721,-21,12,-3583
21888,-16026,-328,-1688,-721,-21,12,-3583
21898,-16070,-250,-1752,-687,-55,-69,-3571
21908,-15960,-350,-1596,-712,-89,-111,-3581
21918,-15968,-416,-1550,-716,-74,-80,-3576
21928,-15992,-436,-1628,-706,-44,-37,-3580
21938,-16030,-318,-1734,-700,-49,-12,-3587
21948,-16040,-258,-1780,-686,-58,-23,-3589
21958,-15932,-372,-1748,-686,-73,-53,-3583
21968,-16000,-428,-1678,-731,-61,-32,-3579
21978,-15938,-394,-1662,-742,-69,-23,-3579
21988,-16032,-266,-1688,-739,-53,28,-3586
21998,-16058,-248,-1622,-725,-47,27,-3585
22008,-16034,-192,-1656,-708,-28,-12,-3584
22018,-16028,-264,-1686,-704,-43,-52,-3584
22028,-16038,-304,-1692,-700,-58,-84,-3586
22038,-15970,-422,-1732,-709,-64,-90,-3575
22048,-16002,-320,-1760,-716,-49,-60,-3576
22059,-16030,-308,-1808,-717,-45,-26,-3579
22069,-16048,-320,-1810,-714,-64,-17,-3577
22079,-15992,-366,-1634,-715,-78,-43,-3578
22089,-15982,-364,-1662,-716,-79,-41,-3574
22099,-15990,-350,-1634,-724,-57,-25,-3579
22109,-15982,-362,-1656,-724,-53,-22,-3586
22119,-16002,-308,-1674,-716,-59,-22,-3577
22129,-16014,-288,-1710,-710,-58,-36,-3576
22139,-15994,-328,-1756,-702,-40,-50,-3580
22149,-16050,-346,-1714,-712,-61,-54,-3577
22159,-16040,-384,-1756,-718,-65,-45,-3577
22169,-15998,-396,-1746,-718,-57,-30,-3580
22179,-16008,-350,-1656,-708,-60,-12,-3579
22189,-16040,-258,-1688,-707,-47,-19,-3582
22199,-16026,-238,-1678,-708,-51,-28,-3591
22209,-16024,-320,-1608,-706,-62,-46,-3585
22219,-16004,-320,-1678,-694,-60,-61,-3579
22230,-15984,-406,-1598,-710,-74,-60,-3588
22240,-16032,-382,-1754,-726,-37,-30,-3580
22250,-16014,-368,-1704,-726,-47,-21,-3574
22260,-16012,-320,-1724,-715,-61,-24,-3580
22270,-16006,-314,-1708,-710,-55,-33,-3578
22280,-16000,-302,-1656,-712,-46,-24,-3578
22290,-16074,-310,-1602,-709,-67,-37,-3571
22300,-16008,-342,-1646,-699,-73,-51,-3586
22310,-15978,-312,-1630,-692,-65,-64,-3578
22320,-15954,-404,-1636,-711,-54,-55,-3576
22330,-15978,-334,-1724,-732,-36,-15,-3575
22340,-16038,-384,-1744,-726,-39,-1,-3568
22350,-15994,-322,-1698,-723,-54,-8,-3581
22360,-15998,-300,-1704,-717,-41,-18,-3577
22370,-16032,-200,-1712,-717,-47,-20,-3580
22380,-16048,-264,-1600,-713,-65,-36,-3586
22390,-16050,-314,-1528,-705,-80,-70,-3579
22400,-15938,-302,-1648,-700,-60,-74,-3580
22410,-15956,-320,-1690,-711,-47,-51,-3583
22420,-16084,-322,-1724,-713,-53,-47,-3583
22430,-15936,-386,-1738,-719,-62,-45,-3578
22440,-15926,-308,-1740,-716,-49,-11,-3576
22450,-15926,-308,-1740,-716,-49,-11,-3576
22460,-16008,-278,-1646,-709,-69,-10,-3571
22470,-16030,-260,-1568,-700,-72,-47,-3581
22480,-16042,-298,-1646,-695,-55,-74,-3573
22490,-15938,-308,-1738,-693,-51,-81,-3579
22500,-16004,-414,-1678,-697,-31,-62,-3576
22510,-16058,-382,-1786,-690,-29,-43,-3578
22520,-16040,-388,-1780,-692,-53,-40,-3578
22530,-15974,-342,-1784,-704,-81,-32,-3580
22540,-16032,-306,-1782,-714,-71,-1,-3577
22550,-16038,-334,-1670,-730,-76,-1,-3576
22560,-16050,-312,-1592,-723,-70,-19,-3579
22571,-15952,-308,-1556,-712,-66,-45,-3579
22581,-16048,-260,-1568,-697,-57,-49,-3581
22591,-16018,-336,-1608,-698,-56,-72,-3579
22601,-15972,-374,-1700,-691,-51,-74,-3581
22611,-15944,-394,-1714,-700,-57,-78,-3580
22621,-15938,-406,-1730,-713,-63,-39,-3576
22631,-16004,-422,-1750,-721,-49,-7,-3582
22641,-16034,-320,-1810,-721,-49,14,-3573
22651,-16014,-358,-1700,-724,-68,1,-3580
22661,-16050,-316,-1576,-730,-65,-8,-3574
22671,-16026,-282,-1536,-736,-69,-17,-3575
22681,-16008,-346,-1636,-722,-38,-33,-3575
22691,-16040,-320,-1690,-711,-42,-54,-3573
22701,-15990,-346,-1768,-705,-45,-61,-3568
22711,-15990,-370,-1776,-702,-44,-55,-3581
22721,-16024,-362,-1752,-701,-55,-49,-3577
22731,-15984,-410,-1744,-709,-64,-44,-3577
22742,-15960,-404,-1726,-726,-83,-16,-3577
22752,-16032,-352,-1646,-725,-78,8,-3578
22762,-16036,-344,-1642,-725,-64,16,-3579
22772,-16044,-296,-1576,-736,-56,11,-3578
22782,-15978,-276,-1620,-732,-42,3,-3582
22792,-16006,-314,-1706,-725,-50,-15,-3580
22802,-16010,-292,-1748,-720,-39,-43,-3580
22812,-16004,-376,-1706,-706,-51,-61,-3576
22822,-15990,-320,-1748,-693,-54,-70,-3568
22832,-15986,-376,-1702,-692,-63,-66,-3574
22842,-15992,-376,-1698,-709,-63,-51,-3579
22852,-16004,-366,-1634,-725,-77,-35,-3581
22862,-15978,-346,-1636,-722,-65,-21,-3579
22872,-15984,-306,-1638,-718,-61,-11,-3579
22882,-15970,-314,-1612,-717,-38,-11,-3576
22892,-16014,-302,-1634,-715,-25,-2,-3581
22902,-16052,-368,-1662,-706,-30,-13,-3578
22912,-15992,-410,-1720,-699,-60,-43,-3587
22922,-15926,-336,-1652,-707,-66,-40,-3575
22932,-16044,-318,-1722,-722,-52,-16,-3578
22942,-16012,-328,-1650,-719,-58,-22,-3576
22952,-16026,-310,-1708,-711,-53,-43,-3582
22962,-16004,-294,-1614,-707,-62,-69,-3582
22972,-15970,-278,-1642,-706,-52,-59,-3576
22982,-16024,-372,-1742,-708,-40,-46,-3578
22992,-16056,-362,-1732,-714,-63,-33,-3575
23002,-16056,-362,-1732,-714,-63,-33,-3575
23012,-16038,-314,-1800,-726,-61,-4,-3585
23022,-16054,-276,-1630,-725,-66,-22,-3581
23032,-15962,-340,-1572,-717,-68,-38,-3579
23042,-15990,-234,-1580,-721,-83,-42,-3574
23052,-15984,-348,-1582,-720,-90,-34,-3581
23062,-16016,-318,-1612,-712,-67,-26,-3579
23072,-16056,-342,-1686,-711,-59,-37,-3579
23083,-15990,-316,-1802,-704,-35,-43,-3576
23093,-16026,-344,-1658,-706,-29,-30,-3576
23103,-16012,-338,-1646,-709,-32,-24,-3578
23113,-15998,-352,-1674,-715,-43,-25,-3572
23123,-15998,-360,-1652,-720,-45,-13,-3577
23133,-15940,-244,-1746,-717,-42,-7,-3572
23143,-16000,-320,-1736,-715,-48,-1,-3570
